user_id,feature_used,session_duration,engagement_score,accessibility_settings,age_group,gender,additional_attributes,high_accessibility_users,intersectional_label
user_120,High Contrast Mode,47.85,1.0,0,Senior,Unknown,LGBTQ+,False,Senior - Unknown - LGBTQ+
user_7319,Colorblind Mode,95.6,2.0,1,Young Adult,Unknown,LGBTQ+,False,Young Adult - Unknown - LGBTQ+
user_6402,Text-to-Speech,101.94,1.0,3,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_2126,Multilingual,44.32,1.0,3,Professional,Female,None,True,Professional - Female - None
user_7572,Visual Aid,100.74,3.0,2,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_4075,Text-to-Speech,86.75,1.0,5,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_2787,High Contrast Mode,104.72,2.0,4,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_5931,High Contrast Mode,7.8,3.0,0,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_5618,High Contrast Mode,88.25,2.0,0,Young Adult,Unknown,Person of Color,False,Young Adult - Unknown - Person of Color
user_3495,Colorblind Mode,39.65,5.0,0,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_8949,Colorblind Mode,45.28,1.0,3,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_2583,Multilingual,107.43,2.0,5,Teenager,Male,None,True,Teenager - Male - None
user_7538,Colorblind Mode,107.08,1.0,1,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_5030,Colorblind Mode,98.34,3.0,2,Senior,Male,None,False,Senior - Male - None
user_3539,Text-to-Speech,50.12,3.0,4,Senior,Male,None,True,Senior - Male - None
user_9151,Text-to-Speech,51.28,4.0,1,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_3838,High Contrast Mode,73.16,5.0,2,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_2556,Multilingual,97.83,4.0,0,Adult,Female,None,False,Adult - Female - None
user_6467,Visual Aid,60.6,5.0,5,Young Adult,Female,None,True,Young Adult - Female - None
user_2643,Visual Aid,40.3,3.0,5,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_2089,Multilingual,61.6,3.0,3,Professional,Male,None,True,Professional - Male - None
user_5527,Colorblind Mode,6.88,5.0,3,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_957,Colorblind Mode,60.3,2.0,0,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_6974,Visual Aid,74.02,4.0,0,Senior,Male,None,False,Senior - Male - None
user_3412,High Contrast Mode,88.57,4.0,0,Young Adult,Unknown,Person of Color,False,Young Adult - Unknown - Person of Color
user_4983,Colorblind Mode,24.89,3.0,1,Senior,Female,None,False,Senior - Female - None
user_8676,Text-to-Speech,39.11,3.0,5,Teenager,Unknown,LGBTQ+,True,Teenager - Unknown - LGBTQ+
user_3456,Multilingual,112.27,3.0,3,Professional,Unknown,LGBTQ+,True,Professional - Unknown - LGBTQ+
user_7463,High Contrast Mode,35.36,3.0,3,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_3861,Visual Aid,74.7,2.0,2,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_2244,Multilingual,67.78,1.0,3,Senior,Female,None,True,Senior - Female - None
user_3800,Multilingual,55.93,5.0,2,Senior,Non-Binary,None,False,Senior - Non-Binary - None
user_47,High Contrast Mode,107.39,1.0,4,Adult,Male,None,True,Adult - Male - None
user_1169,Colorblind Mode,70.44,5.0,3,Young Adult,Male,None,True,Young Adult - Male - None
user_4261,Colorblind Mode,48.51,3.0,5,Senior,Female,None,True,Senior - Female - None
user_6732,High Contrast Mode,10.45,5.0,4,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_4205,Text-to-Speech,50.43,3.0,5,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_6948,Visual Aid,38.23,3.0,2,Teenager,Unknown,Person of Color,False,Teenager - Unknown - Person of Color
user_7910,High Contrast Mode,84.69,3.0,4,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_5956,High Contrast Mode,42.48,5.0,5,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_490,High Contrast Mode,69.17,4.0,2,Teenager,Non-Binary,None,False,Teenager - Non-Binary - None
user_4080,Visual Aid,8.05,2.0,3,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_8688,High Contrast Mode,107.63,3.0,3,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_921,Visual Aid,45.05,5.0,5,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_9867,Text-to-Speech,111.5,4.0,1,Teenager,Non-Binary,None,False,Teenager - Non-Binary - None
user_5354,Visual Aid,45.03,1.0,4,Young Adult,Female,None,True,Young Adult - Female - None
user_4836,Colorblind Mode,92.07,5.0,5,Adult,Male,None,True,Adult - Male - None
user_1395,Visual Aid,53.01,2.0,5,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_8871,Multilingual,92.05,2.0,5,Teenager,Female,None,True,Teenager - Female - None
user_5167,Text-to-Speech,43.65,5.0,2,Senior,Male,None,False,Senior - Male - None
user_2711,Colorblind Mode,17.67,3.0,1,Young Adult,Female,None,False,Young Adult - Female - None
user_1011,Colorblind Mode,116.87,1.0,5,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_3475,Multilingual,113.35,4.0,1,Young Adult,Unknown,LGBTQ+,False,Young Adult - Unknown - LGBTQ+
user_9582,High Contrast Mode,86.67,1.0,0,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_8110,Visual Aid,54.85,5.0,4,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_1723,Text-to-Speech,65.46,1.0,3,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_715,High Contrast Mode,77.54,1.0,3,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_1982,Multilingual,30.59,5.0,3,Senior,Male,None,True,Senior - Male - None
user_322,High Contrast Mode,36.82,5.0,2,Professional,Unknown,Person of Color,False,Professional - Unknown - Person of Color
user_4527,Visual Aid,41.1,5.0,2,Young Adult,Female,None,False,Young Adult - Female - None
user_4431,Visual Aid,58.51,3.0,4,Young Adult,Male,None,True,Young Adult - Male - None
user_3546,High Contrast Mode,106.55,3.0,0,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_3569,High Contrast Mode,107.45,2.0,3,Adult,Female,None,True,Adult - Female - None
user_588,Colorblind Mode,79.13,4.0,0,Teenager,Unknown,LGBTQ+,False,Teenager - Unknown - LGBTQ+
user_5957,Multilingual,64.0,4.0,4,Young Adult,Male,None,True,Young Adult - Male - None
user_709,Colorblind Mode,110.34,1.0,0,Young Adult,Female,None,False,Young Adult - Female - None
user_9567,Multilingual,83.38,5.0,3,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_8838,Visual Aid,12.27,5.0,2,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_875,Text-to-Speech,113.19,5.0,2,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_9518,Text-to-Speech,100.23,1.0,3,Senior,Female,None,True,Senior - Female - None
user_9625,High Contrast Mode,33.04,2.0,5,Young Adult,Unknown,LGBTQ+,True,Young Adult - Unknown - LGBTQ+
user_3956,High Contrast Mode,20.64,3.0,0,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_4165,Visual Aid,39.55,2.0,0,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_673,Colorblind Mode,87.8,4.0,1,Professional,Female,None,False,Professional - Female - None
user_9502,Visual Aid,117.72,3.0,2,Teenager,Female,None,False,Teenager - Female - None
user_6700,Visual Aid,41.65,2.0,3,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_324,High Contrast Mode,115.37,3.0,1,Teenager,Non-Binary,None,False,Teenager - Non-Binary - None
user_899,Multilingual,111.88,1.0,4,Young Adult,Female,None,True,Young Adult - Female - None
user_8668,Colorblind Mode,117.64,5.0,2,Professional,Unknown,Person of Color,False,Professional - Unknown - Person of Color
user_7877,Multilingual,15.33,3.0,5,Teenager,Male,None,True,Teenager - Male - None
user_6623,Colorblind Mode,18.24,2.0,5,Teenager,Male,None,True,Teenager - Male - None
user_8255,Text-to-Speech,108.82,3.0,3,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_4780,Colorblind Mode,34.88,2.0,3,Professional,Male,None,True,Professional - Male - None
user_8630,Multilingual,63.91,3.0,4,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_6428,Text-to-Speech,79.81,1.0,0,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_6121,High Contrast Mode,16.51,3.0,2,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_5364,Text-to-Speech,21.4,5.0,0,Young Adult,Male,None,False,Young Adult - Male - None
user_8543,Multilingual,90.69,1.0,0,Professional,Unknown,Person of Color,False,Professional - Unknown - Person of Color
user_4968,Text-to-Speech,76.81,3.0,5,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_2548,Colorblind Mode,47.33,5.0,4,Senior,Male,None,True,Senior - Male - None
user_2667,Multilingual,109.97,3.0,2,Professional,Male,None,False,Professional - Male - None
user_5760,Text-to-Speech,7.84,2.0,3,Professional,Unknown,LGBTQ+,True,Professional - Unknown - LGBTQ+
user_3033,Multilingual,54.18,5.0,1,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_7609,Text-to-Speech,52.56,4.0,2,Teenager,Unknown,LGBTQ+,False,Teenager - Unknown - LGBTQ+
user_7207,High Contrast Mode,43.35,5.0,5,Teenager,Female,None,True,Teenager - Female - None
user_6393,High Contrast Mode,71.2,2.0,4,Young Adult,Unknown,LGBTQ+,True,Young Adult - Unknown - LGBTQ+
user_8562,High Contrast Mode,70.68,1.0,5,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_5762,Multilingual,89.85,5.0,2,Teenager,Non-Binary,None,False,Teenager - Non-Binary - None
user_7661,Multilingual,21.82,3.0,4,Senior,Female,None,True,Senior - Female - None
user_5498,Colorblind Mode,119.89,5.0,3,Adult,Unknown,LGBTQ+,True,Adult - Unknown - LGBTQ+
user_6001,High Contrast Mode,12.4,2.0,3,Young Adult,Female,None,True,Young Adult - Female - None
user_7123,Colorblind Mode,58.12,3.0,5,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_4805,Colorblind Mode,36.32,5.0,3,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_5108,Multilingual,48.09,2.0,0,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_2320,Visual Aid,50.33,3.0,1,Teenager,Unknown,LGBTQ+,False,Teenager - Unknown - LGBTQ+
user_9525,Colorblind Mode,116.78,4.0,3,Teenager,Unknown,LGBTQ+,True,Teenager - Unknown - LGBTQ+
user_2874,Multilingual,66.05,2.0,5,Adult,Male,None,True,Adult - Male - None
user_8098,Multilingual,47.78,4.0,4,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_8089,High Contrast Mode,73.89,2.0,2,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_5592,High Contrast Mode,23.1,3.0,1,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_378,Text-to-Speech,65.48,4.0,0,Young Adult,Unknown,Person of Color,False,Young Adult - Unknown - Person of Color
user_1417,Text-to-Speech,78.34,4.0,2,Young Adult,Male,None,False,Young Adult - Male - None
user_9880,Visual Aid,15.56,2.0,5,Adult,Female,None,True,Adult - Female - None
user_3444,Text-to-Speech,85.38,1.0,5,Adult,Unknown,LGBTQ+,True,Adult - Unknown - LGBTQ+
user_2400,Visual Aid,55.48,4.0,5,Young Adult,Female,None,True,Young Adult - Female - None
user_5892,Text-to-Speech,87.19,2.0,0,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_2138,Multilingual,96.19,5.0,5,Young Adult,Non-Binary,None,True,Young Adult - Non-Binary - None
user_6682,High Contrast Mode,15.77,3.0,0,Senior,Female,None,False,Senior - Female - None
user_7230,Text-to-Speech,63.24,3.0,0,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_5115,Multilingual,120.0,4.0,1,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_9991,High Contrast Mode,105.28,1.0,1,Professional,Male,None,False,Professional - Male - None
user_4577,High Contrast Mode,18.4,5.0,3,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_2255,High Contrast Mode,19.97,1.0,3,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_3065,Visual Aid,9.53,5.0,3,Young Adult,Male,None,True,Young Adult - Male - None
user_2836,Visual Aid,62.43,1.0,1,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_1478,High Contrast Mode,40.82,4.0,3,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_6953,Multilingual,25.15,2.0,0,Adult,Male,None,False,Adult - Male - None
user_6315,Multilingual,66.25,3.0,2,Professional,Male,None,False,Professional - Male - None
user_951,Visual Aid,71.94,2.0,0,Professional,Female,None,False,Professional - Female - None
user_5822,Visual Aid,101.34,3.0,3,Adult,Female,None,True,Adult - Female - None
user_2863,High Contrast Mode,43.27,5.0,0,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_3128,Colorblind Mode,88.3,4.0,1,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_8343,Text-to-Speech,9.86,5.0,3,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_1677,Visual Aid,81.8,4.0,2,Adult,Female,None,False,Adult - Female - None
user_4500,Visual Aid,119.93,4.0,2,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_9980,Visual Aid,33.65,2.0,2,Teenager,Unknown,LGBTQ+,False,Teenager - Unknown - LGBTQ+
user_8971,Text-to-Speech,75.19,4.0,4,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_7375,High Contrast Mode,66.18,2.0,5,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_1241,Text-to-Speech,57.53,3.0,1,Senior,Female,None,False,Senior - Female - None
user_4715,Visual Aid,108.81,4.0,1,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_2976,High Contrast Mode,68.94,4.0,3,Young Adult,Female,None,True,Young Adult - Female - None
user_357,Multilingual,41.44,2.0,2,Senior,Unknown,LGBTQ+,False,Senior - Unknown - LGBTQ+
user_3644,High Contrast Mode,36.17,2.0,4,Young Adult,Non-Binary,None,True,Young Adult - Non-Binary - None
user_5213,High Contrast Mode,21.19,5.0,4,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_7480,Colorblind Mode,7.17,4.0,3,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_8172,Visual Aid,111.13,5.0,5,Teenager,Female,None,True,Teenager - Female - None
user_7364,Colorblind Mode,48.37,2.0,4,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_3612,Multilingual,19.5,3.0,4,Young Adult,Female,None,True,Young Adult - Female - None
user_1970,Text-to-Speech,11.1,5.0,2,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_2897,Colorblind Mode,62.31,5.0,0,Senior,Unknown,LGBTQ+,False,Senior - Unknown - LGBTQ+
user_4153,High Contrast Mode,101.06,1.0,1,Professional,Unknown,Person of Color,False,Professional - Unknown - Person of Color
user_832,High Contrast Mode,116.97,5.0,2,Professional,Female,None,False,Professional - Female - None
user_4750,Colorblind Mode,10.55,2.0,3,Adult,Male,None,True,Adult - Male - None
user_9660,High Contrast Mode,45.66,3.0,0,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_4021,Colorblind Mode,51.78,3.0,5,Senior,Female,None,True,Senior - Female - None
user_8477,High Contrast Mode,31.71,3.0,1,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_6280,Text-to-Speech,100.36,2.0,5,Young Adult,Female,None,True,Young Adult - Female - None
user_3493,Text-to-Speech,114.47,4.0,2,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_6145,Visual Aid,15.33,2.0,2,Teenager,Female,None,False,Teenager - Female - None
user_2402,Visual Aid,84.42,3.0,4,Adult,Unknown,LGBTQ+,True,Adult - Unknown - LGBTQ+
user_3753,Visual Aid,77.54,2.0,2,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_1114,Multilingual,119.69,1.0,5,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_8035,Text-to-Speech,11.11,1.0,3,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_5537,Multilingual,74.92,5.0,4,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_5755,Text-to-Speech,22.12,2.0,1,Young Adult,Male,None,False,Young Adult - Male - None
user_3344,High Contrast Mode,55.79,5.0,1,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_3574,Multilingual,24.78,5.0,0,Young Adult,Female,None,False,Young Adult - Female - None
user_7651,Multilingual,62.55,4.0,4,Adult,Male,None,True,Adult - Male - None
user_3279,Visual Aid,47.85,5.0,1,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_4876,High Contrast Mode,94.09,3.0,0,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_7916,Colorblind Mode,91.81,2.0,5,Professional,Female,None,True,Professional - Female - None
user_7667,Colorblind Mode,72.8,5.0,5,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_7074,Visual Aid,59.7,1.0,5,Teenager,Unknown,LGBTQ+,True,Teenager - Unknown - LGBTQ+
user_3567,Multilingual,68.93,4.0,2,Adult,Non-Binary,None,False,Adult - Non-Binary - None
user_1023,Text-to-Speech,34.26,1.0,1,Young Adult,Female,None,False,Young Adult - Female - None
user_7118,Visual Aid,103.48,4.0,2,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_5248,Visual Aid,65.06,4.0,3,Teenager,Unknown,LGBTQ+,True,Teenager - Unknown - LGBTQ+
user_8787,Visual Aid,23.96,1.0,0,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_5834,High Contrast Mode,99.51,5.0,1,Teenager,Unknown,Person of Color,False,Teenager - Unknown - Person of Color
user_8345,Colorblind Mode,65.26,5.0,2,Young Adult,Female,None,False,Young Adult - Female - None
user_2341,Multilingual,14.92,1.0,0,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_7439,Colorblind Mode,74.18,3.0,5,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_7064,Colorblind Mode,19.42,5.0,4,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_5836,High Contrast Mode,21.94,3.0,1,Professional,Non-Binary,None,False,Professional - Non-Binary - None
user_4916,Multilingual,94.9,5.0,3,Senior,Unknown,LGBTQ+,True,Senior - Unknown - LGBTQ+
user_6364,Colorblind Mode,100.39,2.0,1,Young Adult,Male,None,False,Young Adult - Male - None
user_9614,High Contrast Mode,48.4,2.0,1,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_1112,Text-to-Speech,59.98,4.0,4,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_5658,Colorblind Mode,63.56,5.0,0,Young Adult,Male,None,False,Young Adult - Male - None
user_9081,Text-to-Speech,93.31,2.0,4,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_9339,Colorblind Mode,76.18,3.0,2,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_8018,High Contrast Mode,74.17,4.0,5,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_3590,Text-to-Speech,55.17,2.0,5,Adult,Female,None,True,Adult - Female - None
